action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,271083,[],CHEMBL668093,Compound was evaluated for Dihydrofolate Reductase (DHFR) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1125867,J Med Chem,1991,"{'bei': '16.77', 'le': '0.32', 'lle': '7.35', 'sei': '3.62'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.62,1,http://www.openphacts.org/units/Nanomolar,136199,=,1,1,=,,IC50,nM,,24.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.024
,,274606,[],CHEMBL668103,Inhibitory concentration against dihydrofolate reductace enzyme of Cryptosporidium parvum of bovine origin,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C#CCCC(=O)O)cc1Cc1cnc(N)nc1N,,,CHEMBL1149100,J Med Chem,2004,"{'bei': '16.24', 'le': '0.30', 'lle': '3.84', 'sei': '4.26'}",CHEMBL34823,,CHEMBL34823,5.30,0,http://www.openphacts.org/units/Nanomolar,55468,=,1,1,=,,IC50,nM,,5000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,5000.0
,,279560,[],CHEMBL668093,Compound was evaluated for Dihydrofolate Reductase (DHFR) inhibition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1125867,J Med Chem,1991,"{'bei': '17.26', 'le': '0.32', 'lle': '7.36', 'sei': '3.47'}",CHEMBL376180,AMINOPTERIN,CHEMBL376180,7.60,1,http://www.openphacts.org/units/Nanomolar,136196,=,1,1,=,,IC50,nM,,25.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.025
,,280938,[],CHEMBL667004,In vitro inhibition of dihydrofolate reductase of Neisseria gonorrhoeae,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(Cc2cnc(N)nc2N)cc2c1OCO2,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '23.77', 'le': '0.45', 'lle': '5.49', 'sei': '6.50'}",CHEMBL58908,,CHEMBL58908,6.85,0,http://www.openphacts.org/units/Nanomolar,101753,=,1,1,=,,IC50,nM,,140.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,1.4E-7
,,283044,[],CHEMBL668280,Inhibitory concentration against dihydrofolate reductase of rat liver,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1,,,CHEMBL1149100,J Med Chem,2004,"{'bei': '27.12', 'le': '0.50', 'lle': '6.71', 'sei': '8.08'}",CHEMBL38053,,CHEMBL38053,8.82,0,http://www.openphacts.org/units/Nanomolar,55451,=,1,1,=,,IC50,nM,,1.5,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1.5
,,284388,[],CHEMBL667004,In vitro inhibition of dihydrofolate reductase of Neisseria gonorrhoeae,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '23.64', 'le': '0.44', 'lle': '4.47', 'sei': '7.72'}",CHEMBL291540,,CHEMBL291540,6.72,0,http://www.openphacts.org/units/Nanomolar,101752,=,1,1,=,,IC50,nM,,190.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,1.9E-7
,,289045,[],CHEMBL668097,Inhibitory concentration against dihydrofolate reductace enzyme of Cryptosporidium parvum of human origin,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N,,,CHEMBL1149100,J Med Chem,2004,"{'bei': '14.71', 'le': '0.28', 'lle': '3.23', 'sei': '3.82'}",CHEMBL37520,,CHEMBL37520,5.10,0,http://www.openphacts.org/units/Nanomolar,55447,=,1,1,=,,IC50,nM,,8000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,8000.0
,,289046,[],CHEMBL668096,Inhibitory concentration against dihydrofolate reductace enzyme of Cryptosporidium parvum of bovine origin,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N,,,CHEMBL1149100,J Med Chem,2004,"{'bei': '15.30', 'le': '0.29', 'lle': '3.43', 'sei': '3.97'}",CHEMBL37520,,CHEMBL37520,5.30,0,http://www.openphacts.org/units/Nanomolar,55447,=,1,1,=,,IC50,nM,,5000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,5000.0
,,289047,[],CHEMBL668098,Inhibitory concentration against dihydrofolate reductace enzyme of humans,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N,,,CHEMBL1149100,J Med Chem,2004,"{'bei': '14.71', 'le': '0.28', 'lle': '3.23', 'sei': '3.82'}",CHEMBL37520,,CHEMBL37520,5.10,0,http://www.openphacts.org/units/Nanomolar,55447,=,1,1,=,,IC50,nM,,8000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,8000.0
,,292701,[],CHEMBL880679,Inhibitory concentration against dihydrofolate reductace enzyme of Cryptosporidium parvum of human origin,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1149100,J Med Chem,2004,"{'bei': '18.26', 'le': '0.34', 'lle': '4.04', 'sei': '5.02'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,5.30,0,http://www.openphacts.org/units/Nanomolar,55444,=,1,1,=,,IC50,nM,,5000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,5000.0
,,292702,[],CHEMBL668105,Inhibitory concentration against dihydrofolate reductace enzyme of Cryptosporidium parvum of bovine origin,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1149100,J Med Chem,2004,"{'bei': '19.63', 'le': '0.37', 'lle': '4.44', 'sei': '5.40'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,5.70,0,http://www.openphacts.org/units/Nanomolar,55444,=,1,1,=,,IC50,nM,,2000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,2000.0
,,295430,[],CHEMBL667004,In vitro inhibition of dihydrofolate reductase of Neisseria gonorrhoeae,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '24.06', 'le': '0.45', 'lle': '4.67', 'sei': '8.25'}",CHEMBL61356,,CHEMBL61356,7.18,0,http://www.openphacts.org/units/Nanomolar,101754,=,1,1,=,,IC50,nM,,66.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,6.6E-8
,,299258,[],CHEMBL667004,In vitro inhibition of dihydrofolate reductase of Neisseria gonorrhoeae,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '23.49', 'le': '0.44', 'lle': '4.44', 'sei': '8.43'}",CHEMBL301629,,CHEMBL301629,7.34,0,http://www.openphacts.org/units/Nanomolar,101747,=,1,1,=,,IC50,nM,,46.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,4.6E-8
,,300567,[],CHEMBL667004,In vitro inhibition of dihydrofolate reductase of Neisseria gonorrhoeae,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '21.86', 'le': '0.41', 'lle': '5.09', 'sei': '6.02'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,6.35,1,http://www.openphacts.org/units/Nanomolar,101740,=,1,1,=,,IC50,nM,,450.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,4.5E-7
,,301780,[],CHEMBL667004,In vitro inhibition of dihydrofolate reductase of Neisseria gonorrhoeae,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2C,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '25.14', 'le': '0.47', 'lle': '4.78', 'sei': '9.02'}",CHEMBL61857,,CHEMBL61857,7.85,0,http://www.openphacts.org/units/Nanomolar,101746,=,1,1,=,,IC50,nM,,14.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,1.4E-8
,,304181,[],CHEMBL667004,In vitro inhibition of dihydrofolate reductase of Neisseria gonorrhoeae,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '24.47', 'le': '0.45', 'lle': '4.84', 'sei': '7.99'}",CHEMBL58481,,CHEMBL58481,6.96,0,http://www.openphacts.org/units/Nanomolar,101755,=,1,1,=,,IC50,nM,,110.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,1.1E-7
,,397898,[],CHEMBL668440,Inhibitory activity against recombinant human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '20.96', 'le': '0.39', 'lle': '5.00', 'sei': '6.59'}",CHEMBL119,TRIMETREXATE,CHEMBL119,7.75,0,http://www.openphacts.org/units/Nanomolar,290424,=,1,1,=,,IC50,nM,,18.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.018
,,412076,[],CHEMBL668440,Inhibitory activity against recombinant human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '16.85', 'le': '0.32', 'lle': '7.39', 'sei': '3.64'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.66,1,http://www.openphacts.org/units/Nanomolar,290422,=,1,1,=,,IC50,nM,,22.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.022
,,413243,[],CHEMBL668440,Inhibitory activity against recombinant human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C3,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '10.99', 'le': '0.21', 'lle': '4.47', 'sei': '2.67'}",CHEMBL422316,,CHEMBL422316,5.27,0,http://www.openphacts.org/units/Nanomolar,290416,=,1,1,=,,IC50,nM,,5400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,5.4
,,427215,[],CHEMBL668440,Inhibitory activity against recombinant human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)cc1Cl)C3,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '15.69', 'le': '0.32', 'lle': '2.84', 'sei': '6.27'}",CHEMBL149027,,CHEMBL149027,5.89,0,http://www.openphacts.org/units/Nanomolar,290419,=,1,1,=,,IC50,nM,,1300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.3
,,434821,[],CHEMBL669988,Compound was evaluated as inhibitor of human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '18.84', 'le': '0.36', 'lle': '4.21', 'sei': '5.18'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,5.47,0,http://www.openphacts.org/units/Nanomolar,304707,=,1,1,=,,IC50,nM,,3400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,M,UO_0000065,,0.0000034
,,462347,[],CHEMBL669988,Compound was evaluated as inhibitor of human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '16.85', 'le': '0.32', 'lle': '7.39', 'sei': '3.64'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.66,1,http://www.openphacts.org/units/Nanomolar,304708,=,1,1,=,,IC50,nM,,22.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,M,UO_0000065,,2.2E-8
,,466283,[],CHEMBL669988,Compound was evaluated as inhibitor of human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(N)nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c12,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '13.92', 'le': '0.26', 'lle': '4.24', 'sei': '3.46'}",CHEMBL439973,,CHEMBL439973,5.92,0,http://www.openphacts.org/units/Nanomolar,304702,=,1,1,=,,IC50,nM,,1200.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,M,UO_0000065,,0.0000012
,,467568,[],CHEMBL669988,Compound was evaluated as inhibitor of human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '13.70', 'le': '0.26', 'lle': '5.18', 'sei': '3.06'}",CHEMBL225072,PEMETREXED,CHEMBL225072,5.85,0,http://www.openphacts.org/units/Nanomolar,304703,=,1,1,=,,IC50,nM,,1400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,M,UO_0000065,,0.0000014
,,473209,[],CHEMBL669988,Compound was evaluated as inhibitor of human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1[nH]c(N)nc2ncc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '13.74', 'le': '0.26', 'lle': '4.15', 'sei': '3.52'}",CHEMBL157434,,CHEMBL157434,6.04,0,http://www.openphacts.org/units/Nanomolar,304710,=,1,1,=,,IC50,nM,,920.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,M,UO_0000065,,9.2E-7
,,475637,[],CHEMBL669443,Inhibition of human Dihydrofolate reductase by the compound was evaluated.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '18.41', 'le': '0.35', 'lle': '8.10', 'sei': '3.97'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.37,1,http://www.openphacts.org/units/Nanomolar,63662,=,1,1,=,,IC50,nM,,4.3,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.0043
,,476827,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(=O)c2cc(CSc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2[nH]1,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '14.20', 'le': '0.28', 'lle': '4.63', 'sei': '3.69'}",CHEMBL138870,,CHEMBL138870,6.48,1,http://www.openphacts.org/units/Nanomolar,63648,=,1,1,=,,IC50,nM,,330.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.33
,,476830,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCC(NC(=O)c1ccc(SCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '14.01', 'le': '0.27', 'lle': '3.51', 'sei': '4.13'}",CHEMBL171790,,CHEMBL171790,6.19,1,http://www.openphacts.org/units/Nanomolar,63657,=,1,1,=,,IC50,nM,,650.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.65
,,478065,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC(NC(=O)c1ccc(SCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '12.71', 'le': '0.25', 'lle': '2.87', 'sei': '3.92'}",CHEMBL43288,,CHEMBL43288,5.42,0,http://www.openphacts.org/units/Nanomolar,63653,=,1,1,=,,IC50,nM,,3800.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,3.8
,,485473,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC(NC(=O)c1ccc(SCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)O,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '13.19', 'le': '0.26', 'lle': '3.69', 'sei': '3.54'}",CHEMBL41161,,CHEMBL41161,5.82,0,http://www.openphacts.org/units/Nanomolar,63652,=,1,1,=,,IC50,nM,,1500.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,1.5
,,491394,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2Cl)cc1)C(=O)O,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '18.61', 'le': '0.36', 'lle': '6.54', 'sei': '4.68'}",CHEMBL38937,,CHEMBL38937,8.52,0,http://www.openphacts.org/units/Nanomolar,63658,=,1,1,=,,IC50,nM,,3.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.003
,,493786,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC(NC(=O)c1ccc(OCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)O,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '14.75', 'le': '0.28', 'lle': '4.86', 'sei': '3.61'}",CHEMBL289372,,CHEMBL289372,6.28,0,http://www.openphacts.org/units/Nanomolar,63650,=,1,1,=,,IC50,nM,,530.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.53
,,494904,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC(NC(=O)c1ccc(OCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '13.21', 'le': '0.25', 'lle': '3.58', 'sei': '3.67'}",CHEMBL39107,,CHEMBL39107,5.42,0,http://www.openphacts.org/units/Nanomolar,63651,=,1,1,=,,IC50,nM,,3800.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,3.8
,,497095,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(O)c3c2Cl)cc1)C(=O)O,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '13.87', 'le': '0.27', 'lle': '4.27', 'sei': '3.61'}",CHEMBL288142,,CHEMBL288142,6.37,0,http://www.openphacts.org/units/Nanomolar,63649,=,1,1,=,,IC50,nM,,430.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.43
,,502023,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(O)c2cc(COc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '15.37', 'le': '0.29', 'lle': '5.23', 'sei': '3.66'}",CHEMBL139551,,CHEMBL139551,6.77,1,http://www.openphacts.org/units/Nanomolar,63655,=,1,1,=,,IC50,nM,,170.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.17
,,504076,[],CHEMBL668271,Inhibitory activity against Dihydrofolate reductase (DHFR) isolated from CCRF-CEM human leukemia cells in experiment 1,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)C(=O)O)C(=O)O)cc1,,,CHEMBL1129679,J Med Chem,1996,"{'bei': '18.77', 'le': '0.36', 'lle': '8.65', 'sei': '4.21'}",CHEMBL160505,,CHEMBL160505,8.87,0,http://www.openphacts.org/units/Nanomolar,310521,=,1,1,=,,IC50,nM,,1.35,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1.35
,,505257,[],CHEMBL668271,Inhibitory activity against Dihydrofolate reductase (DHFR) isolated from CCRF-CEM human leukemia cells in experiment 1,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1129679,J Med Chem,1996,"{'bei': '19.65', 'le': '0.37', 'lle': '8.66', 'sei': '4.24'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.93,1,http://www.openphacts.org/units/Nanomolar,310520,=,1,1,=,,IC50,nM,,1.18,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1.18
,,505258,[],CHEMBL668272,Inhibitory activity against Dihydrofolate reductase (DHFR) isolated from CCRF-CEM human leukemia cells in experiment 2,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1129679,J Med Chem,1996,"{'bei': '19.48', 'le': '0.37', 'lle': '8.58', 'sei': '4.21'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.85,0,http://www.openphacts.org/units/Nanomolar,310520,=,1,1,=,,IC50,nM,,1.4,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1.4
,,505262,[],CHEMBL668271,Inhibitory activity against Dihydrofolate reductase (DHFR) isolated from CCRF-CEM human leukemia cells in experiment 1,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](C[C@@H](F)C(=O)O)C(=O)O)cc1,,,CHEMBL1129679,J Med Chem,1996,"{'bei': '19.21', 'le': '0.36', 'lle': '8.86', 'sei': '4.31'}",CHEMBL349572,,CHEMBL349572,9.08,0,http://www.openphacts.org/units/Nanomolar,310523,=,1,1,=,,IC50,nM,,0.84,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,0.84
,,505662,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(O)c2c(Cl)c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '14.77', 'le': '0.29', 'lle': '4.77', 'sei': '3.73'}",CHEMBL38561,,CHEMBL38561,7.00,0,http://www.openphacts.org/units/Nanomolar,63659,=,1,1,=,,IC50,nM,,100.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.1
,,506789,[],CHEMBL669445,Inhibition of human dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,,,CHEMBL1124621,J Med Chem,1989,"{'bei': '17.81', 'le': '0.35', 'lle': '6.31', 'sei': '4.35'}",CHEMBL37061,,CHEMBL37061,8.42,1,http://www.openphacts.org/units/Nanomolar,63654,=,1,1,=,,IC50,nM,,3.8,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,uM,UO_0000065,,0.0038
,,507771,[],CHEMBL668271,Inhibitory activity against Dihydrofolate reductase (DHFR) isolated from CCRF-CEM human leukemia cells in experiment 1,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1129679,J Med Chem,1996,"{'bei': '20.12', 'le': '0.38', 'lle': '8.87', 'sei': '4.34'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,9.14,1,http://www.openphacts.org/units/Nanomolar,310522,=,1,1,=,,IC50,nM,,0.72,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,0.72
,,507772,[],CHEMBL668272,Inhibitory activity against Dihydrofolate reductase (DHFR) isolated from CCRF-CEM human leukemia cells in experiment 2,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1129679,J Med Chem,1996,"{'bei': '20.29', 'le': '0.38', 'lle': '8.95', 'sei': '4.38'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,9.22,0,http://www.openphacts.org/units/Nanomolar,310522,=,1,1,=,,IC50,nM,,0.6,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,0.6
